Date,Last,Settlement Price
08/27/14,1996.8,1997.1
08/26/14,1998.7,1998.6
08/25/14,1994.8,1994.9
08/22/14,1987.9,1987.8
08/21/14,1990,1989.6
08/20/14,1983.3,1983.3
08/19/14,1977.6,1977.2
08/18/14,1968.7,1967.5
08/15/14,1953.6,1952.4
08/14/14,1954.8,1953.5
08/13/14,1945.9,1944.7
2008/12/14,1932.5,1930.4
2008/11/14,1933.5,1932.6
2008/8/14,1923.5,1923.7
2008/7/14,1905.2,1905.2
2008/6/14,1914.9,1914.8
2008/5/14,1914.2,1913
2008/4/14,1931.1,1932.1
2008/1/14,1917.2,1918.5
07/31/14,1925.2,1924.8
07/30/14,1965.1,1965.1
07/29/14,1964.3,1963
07/28/14,1972.2,1972.9
07/25/14,1970.8,1971.4
07/24/14,1979.4,1980.7
07/23/14,1981.3,1980.8
07/22/14,1974.3,1974.9
07/21/14,1965.4,1966.3
07/18/14,1971.1,1971.6
07/17/14,1949.1,1953.6
07/16/14,1971.5,1974.8
07/15/14,1968.7,1968
07/14/14,1971.3,1971
2007/11/14,1962.8,1962.4
2007/10/14,1957.4,1957.8
2007/9/14,1967.7,1967.2
2007/8/14,1960.3,1960.4
2007/7/14,1970.7,1971
2007/3/14,1977.7,1977.6
2007/2/14,1968.2,1967.7
2007/1/14,1966.1,1965.8
06/30/14,1954.7,1952.4
06/27/14,1951.9,1952
06/26/14,1948.6,1948.7
06/25/14,1948.5,1949.4
06/24/14,1942.3,1943.2
06/23/14,1951.8,1953
06/20/14,1954,1953.2
06/19/14,1949.6,1950.3
06/18/14,1948.6,1949.1
06/17/14,1934.1,1933.8
06/16/14,1929.1,1929.2
06/13/14,1927.8,1928.3
2006/12/14,1923.8,1923.2
2006/11/14,1944.2,1943.9
2006/10/14,1951.4,1950.5
2006/9/14,1949.4,1950.2
2006/6/14,1949.5,1949.3
2006/5/14,1938.8,1938.5
2006/4/14,1925.9,1925.7
2006/3/14,1923.4,1922.1
2006/2/14,1922.1,1921.8
05/30/14,1919.2,1921.5
05/29/14,1917.4,1917.9
05/28/14,1909.4,1909.1
05/27/14,1909.6,1909.2
05/23/14,1896.6,1896.9
05/22/14,1890.1,1890.2
05/21/14,1883.5,1884.9
05/20/14,1868.8,1868.1
05/19/14,1881.8,1882.3
05/16/14,1875.2,1874.7
05/15/14,1867.2,1867.3
05/14/14,1885.9,1885.3
05/13/14,1894.8,1894.3
2005/12/14,1893.8,1892.8
2005/9/14,1874.6,1873.4
2005/8/14,1870.3,1872.3
2005/7/14,1874.4,1874.2
2005/6/14,1864.2,1864.3
2005/5/14,1878,1875.8
2005/2/14,1872.7,1874.4
2005/1/14,1879.3,1877.7
04/30/14,1879.4,1877.9
04/29/14,1870.6,1871.8
04/28/14,1866.2,1866
04/25/14,1860.4,1860.1
04/24/14,1873.2,1873.1
04/23/14,1880.2,1872.9
04/22/14,1873.5,1873.9
04/21/14,1864.3,1864.4
04/17/14,1857.8,1857.9
04/16/14,1852.7,1852.8
04/15/14,1843.1,1839.6
04/14/14,1824.8,1824.5
2004/11/14,1811.4,1811.7
2004/10/14,1829.4,1827.1
2004/9/14,1865.7,1864.8
2004/8/14,1844.9,1845
2004/7/14,1839.5,1838.1
2004/4/14,1861.4,1860.1
2004/3/14,1884.5,1883
2004/2/14,1883,1882.9
2004/1/14,1878.1,1877.8
03/31/14,1864.2,1864.6
03/28/14,1850.1,1850.4
03/27/14,1843.2,1840.6
03/26/14,1845.5,1842.6
03/25/14,1859.1,1859.3
03/24/14,1850.6,1849.4
03/21/14,1857.5,1857
03/20/14,1865.2,1866.1
03/19/14,1851.2,1852.2
03/18/14,1864.4,1863.8
03/17/14,1852,1850.7
03/14/14,1832.8,1832.9
03/13/14,1841,1839.7
2003/12/14,1868.4,1867.7
2003/11/14,1864.8,1865.2
2003/10/14,1877.1,1877.2
2003/7/14,1876.9,1878.1
2003/6/14,1877.1,1876.3
2003/5/14,1873.7,1872.4
2003/4/14,1871.6,1871.6
2003/3/14,1843.9,1843.1
02/28/14,1860.3,1857.6
02/27/14,1855.1,1853.9
02/26/14,1844.4,1841.9
02/25/14,1847.7,1846.3
02/24/14,1844.8,1845.9
02/21/14,1833.6,1834.3
02/20/14,1835.7,1836.2
02/19/14,1826.7,1825.5
02/18/14,1837.5,1837.4
02/14/14,1834.1,1835
02/13/14,1824.2,1824.3
2002/12/14,1816.9,1817.1
2002/11/14,1813.2,1813.6
2002/10/14,1795.8,1794.7
2002/7/14,1793.3,1793.5
2002/6/14,1768.1,1766.6
2002/5/14,1744.8,1744
2002/4/14,1743.4,1743.7
2002/3/14,1736.6,1732.8
01/31/14,1776.9,1776.6
01/30/14,1783.9,1781.2
01/29/14,1770.4,1771.2
01/28/14,1794.7,1788.3
01/27/14,1772.1,1775.7
01/24/14,1780.3,1782.1
01/23/14,1823.6,1824.2
01/22/14,1838.8,1838.6
01/21/14,1837.4,1838.4
01/17/14,1833.8,1834.3
01/16/14,1837.4,1836.2
01/15/14,1841.6,1841.6
01/14/14,1832.9,1832.9
01/13/14,1815.3,1815.1
2001/10/14,1838.6,1837.7
2001/9/14,1833.6,1833
2001/8/14,1832.3,1832.5
2001/7/14,1830.5,1830.7
2001/6/14,1819.9,1820.7
2001/3/14,1823.4,1825.5
2001/2/14,1826.7,1826.6
12/31/13,1846.2,1841.1
12/30/13,1835.4,1834.7
12/27/13,1836.7,1836.5
12/26/13,1836.7,1836.4
12/24/13,1829.3,1829.1
12/23/13,1822.9,1822.8
12/20/13,1817.4,1814.5
12/19/13,1802.4,1802.1
12/18/13,1804.1,1804.7
12/17/13,1771.9,1773
12/16/13,1778.9,1780.3
12/13/13,1767.6,1768.5
2012/12/13,1768.5,1768.6
2012/11/13,1780.4,1780.8
2012/10/13,1803.5,1803.1
2012/9/13,1809.2,1809
2012/6/13,1805.6,1805
2012/5/13,1783.4,1784
2012/4/13,1792.2,1791.8
2012/3/13,1791.6,1791.4
2012/2/13,1800,1799.7
11/29/13,1804.5,1804.1
11/27/13,1804.3,1804.3
11/26/13,1802.2,1802
11/25/13,1801.6,1802.4
11/22/13,1801.1,1801.2
11/21/13,1793.9,1793.7
11/20/13,1780.1,1779.7
11/19/13,1784.9,1785.2
11/18/13,1789.6,1788.7
11/15/13,1793.9,1793.5
11/14/13,1787.8,1787.7
11/13/13,1779.6,1778.7
2011/12/13,1764.8,1765.1
2011/11/13,1768,1767.6
2011/8/13,1766.4,1766.1
2011/7/13,1744.9,1745.2
2011/6/13,1764.3,1765.6
2011/5/13,1757.1,1756.5
2011/4/13,1762.8,1763
2011/1/13,1754.7,1754.7
10/31/13,1755.4,1751
10/30/13,1759.1,1760.6
10/29/13,1768.4,1767.4
10/28/13,1757.6,1758.9
10/25/13,1754,1753.9
10/24/13,1748.9,1748.5
10/23/13,1742.9,1741.8
10/22/13,1749.8,1749.4
10/21/13,1737.8,1738.2
10/18/13,1736.9,1736.5
10/17/13,1728.3,1727.8
10/16/13,1712.8,1713.2
10/15/13,1694.9,1692
10/14/13,1705.9,1704.3
2010/11/13,1699.9,1699
2010/10/13,1682.9,1685
2010/9/13,1648.4,1648.8
2010/8/13,1646.4,1650.4
2010/7/13,1667.4,1667.7
2010/4/13,1681.7,1684.8
2010/3/13,1667.8,1669.7
2010/2/13,1683.1,1683.1
2010/1/13,1691.8,1689.4
09/30/13,1678.7,1674.3
09/27/13,1685.3,1686.4
09/26/13,1694.2,1692.5
09/25/13,1686.5,1685.8
09/24/13,1692.4,1692.5
09/23/13,1693.1,1692.7
09/20/13,1703.9,1702.4
09/19/13,1717.1,1717.4
09/18/13,1718.9,1717.8
09/17/13,1699.3,1698.3
09/16/13,1689.3,1691.2
09/13/13,1682.8,1682
2009/12/13,1678.7,1678.3
2009/11/13,1690.2,1688.8
2009/10/13,1682.7,1682.4
2009/9/13,1671.3,1669.1
2009/6/13,1654.1,1653.5
2009/5/13,1652.3,1653
2009/4/13,1654.9,1653.4
2009/3/13,1637.9,1639.1
08/30/13,1632.3,1631.3
08/29/13,1638.3,1636.7
08/28/13,1630.4,1632.2
08/27/13,1628.1,1628.2
08/26/13,1654.8,1654.2
08/23/13,1661.1,1661.4
08/22/13,1655.7,1654.8
08/21/13,1634.7,1636.5
08/20/13,1650.8,1650.6
08/19/13,1644.1,1644.9
08/16/13,1650.4,1651.1
08/15/13,1654.6,1655.7
08/14/13,1681.3,1682
08/13/13,1690.8,1690.8
2008/12/13,1688.3,1687.1
2008/9/13,1685.3,1686.2
2008/8/13,1694.5,1693.7
2008/7/13,1688.9,1688.2
2008/6/13,1692.8,1693.9
2008/5/13,1701.8,1702.5
2008/2/13,1703.6,1704
2008/1/13,1702.5,1700.2
07/31/13,1685.6,1680.5
07/30/13,1684.3,1684.7
07/29/13,1682.7,1682.5
07/26/13,1686.7,1686.6
07/25/13,1686.1,1684
07/24/13,1684.2,1683.8
07/23/13,1689.4,1688.3
07/22/13,1690.7,1690.3
07/19/13,1690.1,1689.5
07/18/13,1680,1680.6
07/17/13,1676.9,1675.6
07/16/13,1671.6,1671.2
07/15/13,1677.5,1677.5
2007/12/13,1670.1,1670.3
2007/11/13,1669.6,1670.1
2007/10/13,1656.4,1648.6
2007/9/13,1646.7,1645.6
2007/8/13,1637.3,1635.5
2007/5/13,1629.2,1627.3
2007/3/13,1609.7,1609.1
2007/2/13,1607.1,1607.2
2007/1/13,1606.9,1606.7
06/28/13,1595.9,1599.3
06/27/13,1606.6,1606.6
06/26/13,1596.9,1595.5
06/25/13,1580.8,1581.4
06/24/13,1565.8,1566.2
06/21/13,1583.9,1584.1
06/20/13,1583.9,1583.9
06/19/13,1620.9,1623.7
06/18/13,1647.1,1645.2
06/17/13,1635.4,1633.7
06/14/13,1618,1618.4
06/13/13,1631.3,1630.9
2006/12/13,1610.1,1609.9
2006/11/13,1627.8,1627.1
2006/10/13,1642.1,1642.1
2006/7/13,1639.3,1638.6
2006/6/13,1622.5,1622.7
2006/5/13,1608,1608
2006/4/13,1630.2,1631.2
2006/3/13,1635.6,1636.2
05/31/13,1627.3,1629
05/30/13,1653.7,1653.6
05/29/13,1646.7,1647
05/28/13,1656.1,1654.6
05/24/13,1650,1650.6
05/23/13,1651.1,1650
05/22/13,1657.5,1655.6
05/21/13,1665.8,1665.6
05/20/13,1664.1,1664.6
05/17/13,1665.1,1663
05/16/13,1649.6,1648.1
05/15/13,1655.1,1654.3
05/14/13,1648.2,1648
05/13/13,1631,1630.8
2005/10/13,1629.6,1629.6
2005/9/13,1626.3,1624.6
2005/8/13,1628.6,1628.7
2005/7/13,1621.2,1620.6
2005/6/13,1613,1613.4
2005/3/13,1609,1608.5
2005/2/13,1592.6,1592.3
2005/1/13,1578.9,1577.3
04/30/13,1594,1592.2
04/29/13,1589.1,1588.2
04/26/13,1576.6,1576.5
04/25/13,1581.6,1581.7
04/24/13,1573.8,1574.1
04/23/13,1575.6,1573.6
04/22/13,1557.9,1555.9
04/19/13,1548.6,1547.6
04/18/13,1537.4,1534
04/17/13,1545.1,1546.1
04/16/13,1569.6,1568.7
04/15/13,1542.8,1543.5
2004/12/13,1582,1581.9
2004/11/13,1588.4,1587.7
2004/10/13,1583.8,1582.7
2004/9/13,1563.8,1563.2
2004/8/13,1560.9,1559.2
2004/5/13,1547.3,1546
2004/4/13,1554.6,1554.5
2004/3/13,1549.1,1548.5
2004/2/13,1566.1,1564.4
2004/1/13,1556.4,1555.9
03/28/13,1563.9,1562.7
03/27/13,1557,1556.8
03/26/13,1558.3,1557.2
03/25/13,1548.5,1546.9
03/22/13,1553.7,1552
03/21/13,1538.8,1539.1
03/20/13,1550.5,1549.1
03/19/13,1539.6,1542.2
03/18/13,1547.6,1546.8
03/15/13,1552.5,1553.6
03/14/13,1554.9,1556
03/13/13,1550.8,1550
2003/12/13,1547.8,1546.8
2003/11/13,1551.4,1550.5
2003/8/13,1545.3,1544.5
2003/7/13,1539.2,1537.7
2003/6/13,1540,1539.1
2003/5/13,1539.6,1537.1
2003/4/13,1527.3,1525.7
2003/1/13,1516.4,1516.5
02/28/13,1512.3,1513.3
02/27/13,1516.1,1515.8
02/26/13,1493.4,1492.4
02/25/13,1484.5,1487.2
02/22/13,1513.9,1514.6
02/21/13,1501.8,1501.1
02/20/13,1507.3,1507.1
02/19/13,1528.9,1528
02/15/13,1519,1517.1
02/14/13,1519,1518.5
02/13/13,1516.5,1517.2
2002/12/13,1517.9,1516.2
2002/11/13,1513.1,1513.1
2002/8/13,1514.1,1512.4
2002/7/13,1504.9,1505.3
2002/6/13,1506.9,1506.8
2002/5/13,1507.7,1505.9
2002/4/13,1492.9,1493.4
2002/1/13,1507.9,1506.7
01/31/13,1496.3,1493.3
01/30/13,1493.9,1495.3
01/29/13,1505.4,1505.1
01/28/13,1496.1,1497.1
01/25/13,1495.9,1495.7
01/24/13,1488.3,1491.8
01/23/13,1485.3,1490.3
01/22/13,1491.2,1489.4
01/18/13,1479.8,1478.9
01/17/13,1475.9,1475.7
01/16/13,1464.9,1465.6
01/15/13,1467.1,1465.2
01/14/13,1464.8,1464.3
2001/11/13,1467.2,1467.2
2001/10/13,1470,1467.1
2001/9/13,1456.8,1455.8
2001/8/13,1451.6,1452.3
2001/7/13,1456.7,1455.8
2001/4/13,1459.7,1457.7
2001/3/13,1454.3,1453.6
2001/2/13,1456.4,1457.1
12/31/12,1423.6,1420.1
12/28/12,1386.6,1384
12/27/12,1413.9,1410.7
12/26/12,1413.3,1413.5
12/24/12,1420,1419.8
12/21/12,1428.3,1425.9
12/20/12,1441.1,1440.6
12/19/12,1428.9,1433.1
12/18/12,1440.5,1441.1
12/17/12,1427.8,1427
12/14/12,1410.8,1409.2
12/13/12,1411.3,1412
2012/12/12,1426.4,1427.2
2012/11/12,1431.9,1431.5
2012/10/12,1417.6,1420.2
2012/7/12,1417.1,1416
2012/6/12,1412.7,1413
2012/5/12,1406.7,1408.3
2012/4/12,1403.2,1405.5
2012/3/12,1405.5,1407.1
11/30/12,1416.1,1414.4
11/29/12,1411.9,1415.7
11/28/12,1406.6,1407.1
11/27/12,1397.9,1397.4
11/26/12,1405,1403.3
11/23/12,1407,1405.3
11/21/12,1389.3,1388.3
11/20/12,1386.3,1386.3
11/19/12,1381.1,1382.5
11/16/12,1360,1359.8
11/15/12,1351.3,1351.3
11/14/12,1353.5,1353
11/13/12,1371.5,1370.9
2011/12/12,1378.2,1378.2
2011/9/12,1375,1375.7
2011/8/12,1375.5,1375.3
2011/7/12,1390.2,1389.1
2011/6/12,1425,1425.2
2011/5/12,1411.3,1412
2011/2/12,1405.5,1405.5
2011/1/12,1423.2,1423.2
10/31/12,1401.8,1406.8
10/26/12,1407.4,1407.6
10/25/12,1409.2,1408.2
10/24/12,1405.8,1405.3
10/23/12,1406.1,1406.8
10/22/12,1430.3,1430.1
10/19/12,1424.8,1424
10/18/12,1451.3,1451.5
10/17/12,1456.5,1457.1
10/16/12,1450,1449.2
10/15/12,1435.5,1435.5
2010/12/12,1421.5,1421.5
2010/11/12,1428,1428.4
2010/10/12,1426.1,1426.3
2010/9/12,1436.2,1435.9
2010/8/12,1449,1449.8
2010/5/12,1455.3,1455.5
2010/4/12,1455.7,1455.8
2010/3/12,1444.2,1444.7
2010/2/12,1440.5,1440.9
2010/1/12,1436.5,1436.9
09/28/12,1435.3,1434.2
09/27/12,1440.8,1441.1
09/26/12,1427.3,1426.9
09/25/12,1437,1437.2
09/24/12,1451.3,1451.4
09/21/12,1452,1451.9
09/20/12,1454.2,1453.8
09/19/12,1453.5,1453.2
09/18/12,1453.2,1452.9
09/17/12,1453.4,1454
09/14/12,1458.1,1459
09/13/12,1450.5,1450.4
2009/12/12,1438.7,1439.5
2009/11/12,1430.8,1430.6
2009/10/12,1426.2,1426.4
2009/7/12,1438,1438.2
2009/6/12,1430.8,1431
2009/5/12,1403.5,1403.5
2009/4/12,1405.9,1406
08/31/12,1405,1405.1
08/30/12,1396.7,1397.1
08/29/12,1407.4,1407.2
08/28/12,1407.7,1407.8
08/27/12,1408.2,1408.3
08/24/12,1410,1409.8
08/23/12,1399.7,1400
08/22/12,1412.3,1412.3
08/21/12,1412.7,1412.5
08/20/12,1414.6,1414.7
08/17/12,1415,1415.2
08/16/12,1413.5,1413.1
08/15/12,1404,1403.5
08/14/12,1401.4,1401.6
08/13/12,1402.5,1402.6
2008/10/12,1402,1402.4
2008/9/12,1400.5,1400.6
2008/8/12,1398.5,1398.2
2008/7/12,1396.8,1397
2008/6/12,1389.8,1389.9
2008/3/12,1389,1389
2008/2/12,1362,1361.9
2008/1/12,1370.5,1370.4
07/31/12,1372.2,1374.6
07/30/12,1380,1380.5
07/27/12,1382,1382.5
07/26/12,1355.2,1354.8
07/25/12,1334.5,1334.9
07/24/12,1330,1329.5
07/23/12,1344,1343.7
07/20/12,1358,1358.2
07/19/12,1372,1371.9
07/18/12,1367.3,1367.3
07/17/12,1358.6,1358.5
07/16/12,1347,1347.4
07/13/12,1351.8,1351.7
2007/12/12,1329.3,1329.2
2007/11/12,1336.7,1336.3
2007/10/12,1335.1,1335.5
2007/9/12,1348.8,1349.2
2007/6/12,1352,1351.8
2007/5/12,1361.7,1361.4
2007/3/12,1375,1368
2007/2/12,1357.8,1357.6
06/29/12,1359,1356.4
06/28/12,1323,1322.4
06/27/12,1325.7,1325.5
06/26/12,1315.9,1315.5
06/25/12,1306.5,1306.6
06/22/12,1326.5,1326.8
06/21/12,1318,1318.3
06/20/12,1350.5,1350.7
06/19/12,1350.5,1350.6
06/18/12,1341,1340.9
06/15/12,1338,1337.5
06/14/12,1325.6,1326.2
06/13/12,1308.3,1308.8
2006/12/12,1319.5,1320.1
2006/11/12,1300.8,1300.3
2006/8/12,1322.2,1322
2006/7/12,1310,1310
2006/6/12,1316,1315.5
2006/5/12,1285.5,1285.1
2006/4/12,1273.3,1273
2006/1/12,1274.8,1273.9
05/31/12,1306,1309.2
05/30/12,1308.5,1308.6
05/29/12,1333.7,1333.4
05/25/12,1315,1315
05/24/12,1322.7,1322.6
05/23/12,1315.7,1315.7
05/22/12,1315.3,1314.8
05/21/12,1315.2,1315.7
05/18/12,1290.2,1290.8
05/17/12,1302.2,1301.3
05/16/12,1322.7,1322.4
05/15/12,1328.2,1328.2
05/14/12,1334.2,1334.1
2005/11/12,1350,1350
2005/10/12,1357.8,1357.6
2005/9/12,1351,1351
2005/8/12,1358.8,1358.5
2005/7/12,1365.8,1365.8
2005/4/12,1363,1362.5
2005/3/12,1386.3,1385.9
2005/2/12,1397.8,1397.5
2005/1/12,1400.7,1400.4
04/30/12,1394.2,1393.6
04/27/12,1398.5,1398.5
04/26/12,1396.5,1396.8
04/25/12,1387.1,1387.2
04/24/12,1370,1370.1
04/23/12,1362.7,1362.7
04/20/12,1374.7,1375.2
04/19/12,1372.2,1372.5
04/18/12,1378.8,1378.3
04/17/12,1383.6,1383.6
04/16/12,1364,1363.9
04/13/12,1364.5,1365
2004/12/12,1386,1385.9
2004/11/12,1364.2,1364
2004/10/12,1357.2,1357.1
2004/9/12,1374.5,1374.9
2004/5/12,1390.5,1390.2
2004/4/12,1393,1393.2
2004/3/12,1408.5,1408.8
2004/2/12,1412.2,1412.6
03/30/12,1403.5,1403.2
03/29/12,1398,1398.2
03/28/12,1399.6,1400.2
03/27/12,1406.5,1406.4
03/26/12,1415.1,1415.1
03/23/12,1394.5,1394.1
03/22/12,1389.1,1388.9
03/21/12,1398,1397.5
03/20/12,1400.1,1400
03/19/12,1404,1404
03/16/12,1399,1398.5
03/15/12,1396,1396
03/14/12,1388.5,1388.7
03/13/12,1391,1390.7
2003/12/12,1366.8,1366.8
2003/9/12,1366.5,1366.8
2003/8/12,1360.2,1360.6
2003/7/12,1352.8,1352.8
2003/6/12,1341.6,1341.9
2003/5/12,1364,1364.4
2003/2/12,1368.7,1368.8
2003/1/12,1374.5,1374.5
02/29/12,1362.3,1364.4
02/28/12,1371.5,1371.4
02/27/12,1367.3,1367.3
02/24/12,1363.2,1363.3
02/23/12,1363.1,1362.9
02/22/12,1355.8,1355.9
02/21/12,1360.2,1360.1
02/17/12,1359.9,1359.7
02/16/12,1355,1354.8
02/15/12,1341.8,1342.2
02/14/12,1347.7,1347.7
02/13/12,1349.3,1349.1
2002/10/12,1340.2,1340.6
2002/9/12,1348.3,1348.3
2002/8/12,1345.8,1347
2002/7/12,1344,1344.7
2002/6/12,1340.2,1339.1
2002/3/12,1339,1339.1
2002/2/12,1322.4,1322.7
2002/1/12,1321.4,1319.8
01/31/12,1306.9,1308.2
01/30/12,1309.6,1308.9
01/27/12,1315,1312.5
01/26/12,1316.3,1315.3
01/25/12,1320.6,1320.2
01/24/12,1315.1,1311.4
01/23/12,1310.4,1311.1
01/20/12,1311.2,1310.8
01/19/12,1309.7,1310.4
01/18/12,1303,1302.2
01/17/12,1290.3,1289.3
01/13/12,1288.5,1288.9
2001/12/12,1291.7,1291.7
2001/11/12,1288.1,1288.2
2001/10/12,1284.7,1286.1
2001/9/12,1275.3,1275.6
2001/6/12,1273.5,1274.2
2001/5/12,1271.7,1273.1
2001/4/12,1272.9,1273
2001/3/12,1273.4,1272.1
12/30/11,1252.5,1252.6
12/29/11,1256.6,1257.4
12/28/11,1245.4,1244.5
12/27/11,1259.5,1260.2
12/23/11,1259.5,1260.3
12/22/11,1251.6,1249.1
12/21/11,1236.1,1236.3
12/20/11,1235.6,1236
12/19/11,1199.6,1199
12/16/11,1211.2,1210.9
12/15/11,1211.8,1211.7
12/14/11,1205.6,1206.3
12/13/11,1220.2,1220.2
2012/12/11,1228.3,1229.3
2012/9/11,1253,1253
2012/8/11,1226.2,1230.2
2012/7/11,1265.9,1264
2012/6/11,1255.9,1254.9
2012/5/11,1253.8,1255
2012/2/11,1243.5,1243.5
2012/1/11,1243.7,1243.6
11/30/11,1245.3,1246
11/29/11,1191,1196.5
11/28/11,1191.9,1191.1
11/25/11,1153.5,1153.4
11/23/11,1159.9,1159.9
11/22/11,1183.1,1182.8
11/21/11,1187.8,1190.7
11/18/11,1213.5,1213.9
11/17/11,1215,1214.8
11/16/11,1229.6,1231
11/15/11,1254.4,1254.1
11/14/11,1251.2,1252.4
2011/11/11,1261,1261.6
2011/10/11,1238.9,1237.4
2011/9/11,1226.2,1225.6
2011/8/11,1273.6,1273.2
2011/7/11,1262.1,1257.5
2011/4/11,1251.5,1251.1
2011/3/11,1256.2,1255.7
2011/2/11,1236.9,1234.2
2011/1/11,1226,1224.6
10/31/11,1242,1249.3
10/28/11,1281.2,1280.9
10/27/11,1282.9,1282.6
10/26/11,1243.4,1237.4
10/25/11,1225.6,1224.6
10/24/11,1247.5,1247.1
10/21/11,1234.8,1235.2
10/20/11,1209.4,1209.9
10/19/11,1208.4,1206.6
10/18/11,1216.6,1223.1
10/17/11,1189.5,1193.9
10/14/11,1220.5,1219.2
10/13/11,1199,1197.9
2010/12/11,1198.8,1198.2
2010/11/11,1187.4,1189.6
2010/10/11,1188.9,1190.9
2010/7/11,1155.2,1154.9
2010/6/11,1158,1157.6
2010/5/11,1136,1135
2010/4/11,1115.2,1113.6
2010/3/11,1085.2,1086.3
09/30/11,1122.2,1126
09/29/11,1158.1,1156.3
09/28/11,1146.7,1148.7
09/27/11,1169.8,1169.5
09/26/11,1157.7,1158.4
09/23/11,1130,1129.8
09/22/11,1128.6,1123.5
09/21/11,1157.6,1155.8
09/20/11,1197.7,1196
09/19/11,1196.9,1197.8
09/16/11,1211.8,1211.8
09/15/11,1207.7,1204.2
09/14/11,1178.6,1182.2
09/13/11,1164.6,1165.2
2009/12/11,1161.4,1157.3
2009/9/11,1152.3,1152.3
2009/8/11,1179.6,1180
2009/7/11,1200,1199
2009/6/11,1166.8,1164.5
2009/2/11,1169.3,1169.3
2009/1/11,1201.6,1201.3
08/31/11,1217.7,1217.7
08/30/11,1202.7,1204.8
08/29/11,1207.2,1208.1
08/26/11,1176,1176
08/25/11,1156.2,1157.5
08/24/11,1171.4,1172
08/23/11,1160.2,1158.6
08/22/11,1123.3,1123.3
08/19/11,1124,1124
08/18/11,1143.8,1143.5
08/17/11,1186.8,1189.9
08/16/11,1190.6,1192.3
08/15/11,1197.6,1198.4
2008/12/11,1176.8,1176.8
2008/11/11,1167.2,1168.5
2008/10/11,1122.2,1123.5
2008/9/11,1178,1171.7
2008/8/11,1110.3,1111.3
2008/5/11,1199,1197.8
2008/4/11,1197.1,1198.7
2008/3/11,1255.1,1254.5
2008/2/11,1245.5,1247.3
2008/1/11,1278.2,1279.7
07/29/11,1288.4,1288.4
07/28/11,1293.6,1296.8
07/27/11,1299.2,1298.9
07/26/11,1326.1,1326.2
07/25/11,1332.8,1333.5
07/22/11,1341,1341
07/21/11,1343.9,1342.5
07/20/11,1316.9,1321.3
07/19/11,1322.9,1321.2
07/18/11,1301,1300.4
07/15/11,1314.9,1314.9
07/14/11,1307.5,1306.7
07/13/11,1303.5,1312.2
2007/12/11,1310.1,1310.7
2007/11/11,1316.2,1318.6
2007/8/11,1341.8,1341.8
2007/7/11,1351.9,1351.7
2007/6/11,1338,1335.8
2007/5/11,1335.3,1336.7
2007/1/11,1334.8,1334.8
06/30/11,1315.2,1315.5
06/29/11,1303.9,1304.3
06/28/11,1294.9,1294.5
06/27/11,1277.7,1276.3
06/24/11,1263.9,1263.9
06/23/11,1278.8,1277
06/22/11,1278.8,1279.8
06/21/11,1288.3,1287.9
06/20/11,1273.2,1273.8
06/17/11,1266,1266
06/16/11,1264.3,1263.5
06/15/11,1260.3,1259.9
06/14/11,1283,1284.5
06/13/11,1267.7,1266.2
2006/10/11,1263.8,1263.8
2006/9/11,1282.6,1282
2006/8/11,1277.2,1277
2006/7/11,1286.9,1284.8
2006/6/11,1284.5,1285
2006/3/11,1296.3,1296.3
2006/2/11,1312.3,1312.4
2006/1/11,1310.8,1312.1
05/31/11,1344.2,1343.9
05/27/11,1329.9,1329.9
