Date,Price
2012/4/13,23728.7
2012/3/13,23910.47
2012/2/13,24038.55
11/29/13,23881.29
11/28/13,23789.09
11/27/13,23806.35
11/26/13,23681.28
11/25/13,23684.45
11/22/13,23696.28
11/21/13,23580.29
11/20/13,23700.86
11/19/13,23657.81
11/18/13,23660.06
11/15/13,23032.15
11/14/13,22649.15
11/13/13,22463.83
2011/12/13,22901.41
2011/11/13,23069.85
2011/8/13,22744.39
2011/7/13,22881.03
2011/6/13,23036.94
2011/5/13,23038.95
2011/4/13,23189.62
2011/1/13,23249.79
10/31/13,23206.37
10/30/13,23304.02
10/29/13,22846.54
10/28/13,22806.58
10/25/13,22698.34
10/24/13,22835.82
10/23/13,22999.95
10/22/13,23315.99
10/21/13,23438.15
10/18/13,23340.1
10/17/13,23094.88
10/16/13,23228.33
10/15/13,23336.52
2010/11/13,23218.32
2010/10/13,22951.3
2010/9/13,23033.97
2010/8/13,23178.85
2010/7/13,22973.95
2010/4/13,23138.54
2010/3/13,23214.4
2010/2/13,22984.48
09/30/13,22859.86
09/27/13,23207.04
09/26/13,23125.03
09/25/13,23209.63
09/24/13,23179.04
09/23/13,23371.54
09/19/13,23502.51
09/18/13,23117.45
09/17/13,23180.52
09/16/13,23252.41
09/13/13,22915.28
2009/12/13,22953.72
2009/11/13,22937.14
2009/10/13,22976.65
2009/9/13,22750.65
2009/6/13,22621.22
2009/5/13,22597.97
2009/4/13,22326.22
2009/3/13,22394.58
2009/2/13,22175.34
08/30/13,21731.37
08/29/13,21704.78
08/28/13,21524.65
08/27/13,21874.77
08/26/13,22005.32
08/23/13,21863.51
08/22/13,21895.4
08/21/13,21817.73
08/20/13,21970.29
08/19/13,22463.7
08/16/13,22517.81
08/15/13,22539.25
08/13/13,22541.13
2008/12/13,22271.28
2008/9/13,21807.56
2008/8/13,21655.88
2008/7/13,21588.84
2008/6/13,21923.7
2008/5/13,22222.01
2008/2/13,22190.97
2008/1/13,22088.79
07/31/13,21883.66
07/30/13,21953.96
07/29/13,21850.15
07/26/13,21968.95
07/25/13,21900.96
07/24/13,21968.93
07/23/13,21915.42
07/22/13,21416.5
07/19/13,21362.42
07/18/13,21345.22
07/17/13,21371.87
07/16/13,21312.38
07/15/13,21303.31
2007/12/13,21277.28
2007/11/13,21437.49
2007/10/13,20904.56
2007/9/13,20683.01
2007/8/13,20582.19
2007/5/13,20854.67
2007/4/13,20468.67
2007/3/13,20147.31
2007/2/13,20658.65
06/28/13,20803.29
06/27/13,20440.08
06/26/13,20338.55
06/25/13,19855.72
06/24/13,19813.98
06/21/13,20263.31
06/20/13,20382.87
06/19/13,20986.89
06/18/13,21225.88
06/17/13,21225.9
06/14/13,20969.14
06/13/13,20887.04
2006/11/13,21354.66
2006/10/13,21615.09
2006/7/13,21575.26
2006/6/13,21838.43
2006/5/13,22069.24
2006/4/13,22285.52
2006/3/13,22282.19
05/31/13,22392.16
05/30/13,22484.31
05/29/13,22554.93
05/28/13,22924.25
05/27/13,22686.05
05/24/13,22618.67
05/23/13,22669.68
05/22/13,23261.08
05/21/13,23366.37
05/20/13,23493.03
05/16/13,23082.68
05/15/13,23044.24
05/14/13,22930.28
05/13/13,22989.81
2005/10/13,23321.22
2005/9/13,23211.48
2005/8/13,23244.35
2005/7/13,23047.09
2005/6/13,22915.09
2005/3/13,22689.96
2005/2/13,22668.3
04/30/13,22737.01
04/29/13,22580.77
04/26/13,22547.71
04/25/13,22401.24
04/24/13,22183.05
04/23/13,21806.61
04/22/13,22044.37
04/19/13,22013.57
04/18/13,21512.52
04/17/13,21569.67
04/16/13,21672.03
04/15/13,21772.67
2004/12/13,22089.05
2004/11/13,22101.27
2004/10/13,22034.56
2004/9/13,21870.34
2004/8/13,21718.05
2004/5/13,21726.9
2004/3/13,22337.49
2004/2/13,22367.82
03/28/13,22299.63
03/27/13,22464.82
03/26/13,22311.08
03/25/13,22251.15
03/22/13,22115.3
03/21/13,22225.88
03/20/13,22256.44
03/19/13,22041.86
03/18/13,22083.36
03/15/13,22533.11
03/14/13,22619.18
03/13/13,22556.65
2003/12/13,22890.6
2003/11/13,23090.82
2003/8/13,23091.95
2003/7/13,22771.44
2003/6/13,22777.84
2003/5/13,22560.5
2003/4/13,22537.81
2003/1/13,22880.22
